facility_id,state_id,lga_id,name,facility_type,address1,address2,phone1,phone2,email,pad_hospital_num,day_dqa,active,processing,national_id,datim_id
221,1,9,ab Osaa Okea Primary Health Care,Rural,"","","","","",1,12,0,0,,vuNi0fVHisv
222,1,9,ab Osaa Ukwu Primary Health Centre,Rural,"","","","","",1,12,0,0,,J667JFVAw2Q
225,1,9,ab Semcon Friends Mission Hospital and Motherless Babies Home,Rural,"","","","","",1,12,0,0,,UQziaNYq6s8
226,1,9,ab St. Grace Foundation Hospital And Maternity,Rural,"","","","","",1,12,0,0,,PMeGFhOpl1G
227,1,9,ab Umuezigbe Primary Health Centre,Rural,"","","","","",1,12,0,0,,LKy79Uxpikd
228,1,9,ab Uwoahiafor Primary Health Centre,Rural,"","","","","",1,12,0,0,,EHSAR5cx4Mf
229,1,10,ab Abariba General Hospital,Rural,"","","","","",1,12,0,0,,sX0F4zlnnow
230,1,10,ab Abia Health Centre,Rural,"","","","","",1,12,0,0,,VPMEvdFLdma
231,1,10,ab Akanu Ukwu Primary Health Centre,Rural,"","","","","",1,12,0,0,,tGHhh5qz0VT
232,1,10,ab Amaekpu Primary Health Centre,Rural,"","","","","",1,12,0,0,,t1DtxDePVfE
233,1,10,ab Amuma Health Centre,Rural,"","","","","",1,12,0,0,,NTe7KNUOOal
234,1,10,ab Amurie Primary Health Centre,Rural,"","","","","",1,12,0,0,,lxrbty7cukm
235,1,10,ab Basic Health Centre,Rural,"","","","","",1,12,0,0,,C1YM1U9eZbK
236,1,10,ab Daughter of Mary Mother of Mercy,Rural,"","","","","",1,12,0,0,,pJ97lxHdcc9
237,1,10,ab Ekeluogo Health Centre,Rural,"","","","","",1,12,0,0,,YztWc5CRBgX
238,1,10,ab Ekpankuma Health Centre,Rural,"","","","","",1,12,0,0,,tSuuyitDI2T
239,1,10,ab Ihenta Health Centre,Rural,"","","","","",1,12,0,0,,uD2YIdPcd73
240,1,10,ab Isi Ugwu Health Centre,Rural,"","","","","",1,12,0,0,,D9KRmr44xa1
241,1,10,ab Mben Health Services,Rural,"","","","","",1,12,0,0,,vmYdyNxH6pX
242,1,10,ab Mgbaga Health Centre,Rural,"","","","","",1,12,0,0,,CoKEuZ41PjB
245,1,10,ab Ndibe Health Centre,Rural,"","","","","",1,12,0,0,,BkhuULfTKlV
243,1,10,ab Ndi Orieke Health Centre,Rural,"","","","","",1,12,0,0,,LrACZNzIQqz
244,1,10,ab Ndi Uduma Awoke Health Centre,Rural,"","","","","",1,12,0,0,,T1KRXgy2o4W
246,1,10,ab Nkporo Central Primary Health Centre,Rural,"","","","","",1,12,0,0,,YaLzUfQqN0n
247,1,10,ab Nkwebi Health Centre,Rural,"","","","","",1,12,0,0,,TnFRtERhbmw
248,1,10,ab Ohafia General Hospital,Rural,"","","","","",1,12,0,0,,OaOgwmK9RSh
249,1,10,ab Ohafor Model Health Clinic,Rural,"","","","","",1,12,0,0,,Yg6jzMWYjnC
250,1,10,ab Okon Health Centre,Rural,"","","","","",1,12,0,0,,bU7bGxdS5al
251,1,10,ab Ucheoma Medical Clinic,Rural,"","","","","",1,12,0,0,,Q85gng9Dwrr
252,1,10,ab Ugwufie Health Centre,Rural,"","","","","",1,12,0,0,,hMCxe2PyQb1
253,1,10,ab Ukwa Nkporo Health Centre,Rural,"","","","","",1,12,0,0,,bA4rd8J4V2B
254,1,10,ab Uzondu Poly Clinic,Rural,"","","","","",1,12,0,0,,h8X3bODc0Ni
255,1,11,ab Abayi Cottage Hospital,Urban,"","","","","",1,12,0,0,,kPDqNh6g1WL
2933,9,186,CHC Wanihem,Public,"","","","","",1,14,1,0,,
256,1,11,ab Amapuife Primary Health Centre,Rural,"","","","","",1,12,0,0,,ue370o1tyaj
257,1,11,ab Amatoukwu Health Post,Urban,"","","","","",1,12,0,0,,RIaRgUnt02y
258,1,11,ab Amavo Etiti Health Centre,Urban,"","","","","",1,12,0,0,,ihQ8Twtef0j
259,1,11,ab Amazing Grace Hospital,Rural,"","","","","",1,12,0,0,,eKpQKBr7Chq
260,1,11,ab Bethseda Hospital,Rural,"","","","","",1,12,0,0,,r0FObpVc0I3
261,1,11,ab Chiazokam Hospital,Rural,"","","","","",1,12,0,0,,Zf8fZmqAj1v
262,1,11,ab Chrispat Hospital,Rural,"","","","","",1,12,0,0,,bxlDI3lqbNd
263,1,11,ab Delight Hospital,Rural,"","","","","",1,12,0,0,,zDY86EyM429
264,1,11,ab Egbede Health Centre,Rural,"","","","","",1,12,0,0,,B0CLiHWqb4g
265,1,11,ab Ekearo Primary Health Centre,Rural,"","","","","",1,12,0,0,,XPDhn8x7Hen
266,1,11,ab Embassy Hospital,Rural,"","","","","",1,12,0,0,,WV2zNN0oA91
268,1,11,ab Good Care Hospital,Rural,"","","","","",1,12,0,0,,C7tTTM8WDbR
269,1,11,ab Ihunanya Specialist Hospital,Urban,"","","","","",1,12,0,0,,agkDZNyleEk
270,1,11,ab Janet Memorial Hospital,Urban,"","","","","",1,12,0,0,,klMbGiPwNY9
271,1,11,ab Living Word Mission Hospital,Urban,"","","","","",1,12,0,0,,moBsKZaNADC
272,1,11,ab Mbutuoma Health Center,Rural,"","","","","",1,12,0,0,,sdhGLejiOFa
273,1,11,ab Mount Zion Hospital,Rural,"","","","","",1,12,0,0,,ycMeXq2dCn7
274,1,11,ab New Life Centre Hospital,Rural,"","","","","",1,12,0,0,,crn5qLNb62v
275,1,11,ab Obioma Maternity Home,Urban,"","","","","",1,12,0,0,,sOcKhBrayZX
277,1,11,ab Okpuala Ukwu Health Centre,Rural,"","","","","",1,12,0,0,,deetycg2gSJ
276,1,11,ab Okpu Umuobo Health Center,Rural,"","","","","",1,12,0,0,,ujvr7R9lj0A
278,1,11,ab Oleka Hospital,Rural,"","","","","",1,12,0,0,,rXHAx0n8QVl
279,1,11,ab Oribis Hospital,Rural,"","","","","",1,12,0,0,,c9jsmSltmrE
280,1,11,ab Otubi Primary Health Centre,Rural,"","","","","",1,12,0,0,,jQTVlZr8Llk
281,1,11,ab Owuala Primary Health Centre,Rural,"","","","","",1,12,0,0,,xlO0rIhe81n
282,1,11,ab Peace Maternity Hospital,Rural,"","","","","",1,12,0,0,,VE52x5yBgsK
285,1,11,ab St Elizabeth Maternity,Urban,"","","","","",1,12,0,0,,pG44Y14I2D4
287,1,11,ab The CALIF Hospital and Maternity,Urban,"","","","","",1,12,0,0,,rTWdc5F6iep
288,1,11,ab U.C Golden Maternity Hospital,Rural,"","","","","",1,12,0,0,,jnGhWvR8XEv
289,1,11,ab Umuagbai Health Post,Urban,"","","","","",1,12,0,0,,ib5715KmhcS
290,1,11,ab Umuagbara Primary Health Centre,Rural,"","","","","",1,12,0,0,,elypG7d84op
291,1,11,ab Umuimo Health Centre,Rural,"","","","","",1,12,0,0,,ys3miOxHsu1
292,1,11,ab Umuocham Primary Health Centre,Rural,"","","","","",1,12,0,0,,AchE5hmzqAB
293,1,11,ab Umuode Odekwu Health Care,Rural,"","","","","",1,12,0,0,,xImFvuOhgfo
294,1,11,ab Umuoyoro Primary Health Centre,Urban,"","","","","",1,12,0,0,,MV6gMSYQHe8
295,1,12,ab Abayi Nchokoro Primary Health Centre,Rural,"","","","","",1,12,0,0,,gnb75oGfXD4
296,1,12,ab Akanu Model Primary Health Centre,Rural,"","","","","",1,12,0,0,,Q26z5VFnYh6
297,1,12,ab Amavo Primary Health Centre,Rural,"","","","","",1,12,0,0,,UiOGLYgISpy
298,1,12,ab Asa Umuakwa Primary Health Centre,Rural,"","","","","",1,12,0,0,,EdjnEPAjeIH
299,1,12,ab Asa Umunka,Rural,"","","","","",1,12,0,0,,qmM3Xh0begB
300,1,12,ab Aza Community Center,Rural,"","","","","",1,12,0,0,,g9LJMc8ouyX
301,1,12,ab Cecilias Maternity,Rural,"","","","","",1,12,0,0,,ltPprmPK1m1
302,1,12,ab Ngwa Iyiekwe Primary Health Centre,Rural,"","","","","",1,12,0,0,,dsgNjGCfb1d
303,1,12,ab Nkem Maternity Home Akanu,Rural,"","","","","",1,12,0,0,,blPsLrNkAL9
304,1,12,ab Nwodaku Memorial Hospital,Urban,"","","","","",1,12,0,0,,YcdbxsZp9v1
305,1,12,ab Obegu Primary Health Centre,Rural,"","","","","",1,12,0,0,,RXV1aULiypA
306,1,12,ab Oza Umuebukwu Primary Health Centre,Rural,"","","","","",1,12,0,0,,zxghr6eGLFV
308,1,12,ab St. John Jesus Hospital,Rural,"","","","","",1,12,0,0,,vNBqrdy8LkF
307,1,12,ab St Marks Clinic,Rural,"","","","","",1,12,0,0,,SNAErfwEapg
309,1,12,ab Tochukwu Hospital,Rural,"","","","","",1,12,0,0,,qewQ1Fpry5D
310,1,12,ab Ugwunagbo Health Clinic,Rural,"","","","","",1,12,0,0,,ypOR81gP5Sk
311,1,12,ab Umuchukwu Primary Health Centre,Rural,"","","","","",1,12,0,0,,vpJojEX3K17
312,1,12,ab Umugo Health Clinic,Rural,"","","","","",1,12,0,0,,sqD4UUMXopB
313,1,12,ab Umunkama Primary Health Centre,Rural,"","","","","",1,12,0,0,,hJh3Fan6HwE
314,1,12,ab Umuodo Primary Health Centre,Rural,"","","","","",1,12,0,0,,J8H6VmFK91A
315,1,13,ab Abaki Health Centre,Rural,"","","","","",1,12,0,0,,yeKmZ4OAw3P
316,1,13,ab Akanu Health Centre,Rural,"","","","","",1,12,0,0,,E6xpukzGAGS
318,1,13,ab Akwete Primary Health Centre,Rural,"","","","","",1,12,0,0,,eZyE81WXNMs
319,1,13,ab Azumini Cottage Hospital,Rural,"","","","","",1,12,0,0,,UuFV36398rs
320,1,13,ab Azumini Health Centre,Rural,"","","","","",1,12,0,0,,fDYczXMZPI6
321,1,13,ab Obeaku Health Centre,Rural,"","","","","",1,12,0,0,,ewOTAvjPW8f
322,1,13,ab Obohia Health Centre,Rural,"","","","","",1,12,0,0,,GF54Q9Q1Sfm
323,1,13,ab Obunku Health Centre,Rural,"","","","","",1,12,0,0,,JrI6eFlnIao
324,1,13,ab Obuozu Health Centre,Rural,"","","","","",1,12,0,0,,cWUh3UwQ7Ut
325,1,13,ab Ohambele Primary Health Centre,Rural,"","","","","",1,12,0,0,,CGpPzhRlcAO
326,1,13,ab Ohuru-Ndoki Primary Health Centre and Maternity,Rural,"","","","","",1,12,0,0,,Eb9bIv2tiew
327,1,13,ab Ujuru Health Centre,Rural,"","","","","",1,12,0,0,,fGExvCiAbIm
328,1,13,ab Umule Mkporobe,Rural,"","","","","",1,12,0,0,,Hl5mp61RquH
329,1,14,ab Obehie Health Centre,Rural,"","","","","",1,12,0,0,,kKurlC5ejwW
330,1,14,ab Obibor Health Centre,Rural,"","","","","",1,12,0,0,,CC73DcyNDrd
331,1,14,ab Obokwe Health Centre,Rural,"","","","","",1,12,0,0,,LuN3TLzmyTL
332,1,14,ab Ogwe Health Centre,Rural,"","","","","",1,12,0,0,,OAah50dnNmB
333,1,14,ab Omumauzor Primary Health Centre,Rural,"","","","","",1,12,0,0,,s3DAu4qrIen
334,1,14,ab Owa Asa Health Centre,Rural,"","","","","",1,12,0,0,,Jr7tb0FWJjq
335,1,14,ab Owaza Cottage Hospital,Rural,"","","","","",1,12,0,0,,NQxqpoy28mt
336,1,14,ab Umuaka Health Centre,Rural,"","","","","",1,12,0,0,,qjDO8GDmjlH
337,1,14,ab Umuiku Health Centre,Rural,"","","","","",1,12,0,0,,VJ1P0heHHHp
338,1,14,ab Umuitor Health Centre,Rural,"","","","","",1,12,0,0,,YTzWdFyPbUO
339,1,14,ab Umukalu Health Centre,Rural,"","","","","",1,12,0,0,,LaW6lEWakws
393,1,17,ab Akporo Achara Health Centre,Rural,"","","","","",1,12,0,0,,agddyBOMOSi
394,1,17,ab Amakpoke Health Centre,Rural,"","","","","",1,12,0,0,,AESBTaRWLoZ
396,1,17,ab Eziama Lokpaukwu Health Centre,Rural,"","","","","",1,12,0,0,,ITlpai0U2dm
395,1,17,ab Eziama (Nneato) Primary Health Centre,Rural,"","","","","",1,12,0,0,,oaDWxSLZ3Ot
397,1,17,ab Ezioba (Nneato) Primary Health Centre,Rural,"","","","","",1,12,0,0,,R4NmIKpxhvx
399,1,17,ab Iheabata Health Centre,Rural,"","","","","",1,12,0,0,,M8mln7tAVEe
398,1,17,ab Ihe Primary Health Centre,Rural,"","","","","",1,12,0,0,,kcbnUhucl7g
400,1,17,ab Isuochi St Anthony Hospital,Rural,"","","","","",1,12,0,0,,ioX0HsmVY23
401,1,17,ab Lekwesi Health Centre,Rural,"","","","","",1,12,0,0,,EeSEcesGDHF
402,1,17,ab Lokpanta Primary Health Centre,Rural,"","","","","",1,12,0,0,,PshGdQWM4LN
403,1,17,ab Lomara Health Centre,Rural,"","","","","",1,12,0,0,,NGlA7s9N2hR
404,1,17,ab Mbala Health Centre,Rural,"","","","","",1,12,0,0,,MsPUWUaLl3B
406,1,17,ab Ngada Primary Health Centre,Rural,"","","","","",1,12,0,0,,irJh7kr0Bw2
407,1,17,ab Obinolu Health Centre,Rural,"","","","","",1,12,0,0,,OvwJ9xWqaIS
408,1,17,ab Obulo (Nneato) Primary Health Centre,Rural,"","","","","",1,12,0,0,,AMJFtPJNgP4
409,1,17,ab Umuaku Health Centre,Rural,"","","","","",1,12,0,0,,kraxCZU8ZkS
410,1,17,ab Umualem Health Centre,Rural,"","","","","",1,12,0,0,,HJnRpTCXXhf
411,1,17,ab Umuchieze Health Centre,Rural,"","","","","",1,12,0,0,,bpOqt21rVWD
412,1,17,ab Umuobasi Health Centre,Rural,"","","","","",1,12,0,0,,zCS6TO73hMy
413,1,17,ab Umuobi Health Centre,Rural,"","","","","",1,12,0,0,,T7MSO10t67z
414,1,17,ab Umuogele Primary Health Centre,Rural,"","","","","",1,12,0,0,,tlxBgKafcdl
415,1,17,ab Umuokpara Health Centre,Rural,"","","","","",1,12,0,0,,RpVHNT6KGHx
416,1,17,ab Urulorokpaukwu,Rural,"","","","","",1,12,0,0,,iuO9jt3fh5e
340,1,15,ab Ahiaeke Ndume Primary Health Centre,Urban,"","","","","",1,12,0,0,,ybAbnjkodNP
341,1,15,ab All Saint Maternity and Clinic,Urban,"","","","","",1,12,0,0,,b5HndWjfD5K
342,1,15,ab Amarajane Hospitals & Maternity,Urban,"","","","","",1,12,0,0,,SpWcGdME8bk
343,1,15,ab Anelechi Hospital,Urban,"","","","","",1,12,0,0,,ftM2HWsQjg5
344,1,15,ab Apugo Medical Clinic,Urban,"","","","","",1,12,0,0,,F1znlYYHkrC
347,1,15,ab Dennis Blessing Hospitals,Urban,"","","","","",1,12,0,0,,FxvpWRyHLg5
348,1,15,ab Elshadia Hospital,Urban,"","","","","",1,12,0,0,,cVCkeyvlbLP
349,1,15,ab Fountain Hospital,Urban,"","","","","",1,12,0,0,,wdCABNzbYD9
350,1,15,ab Grace Land Specialist Hospital,Urban,"","","","","",1,12,0,0,,OnCbVivZ623
352,1,15,ab Ihite Ude Ofeme Health Centre,Urban,"","","","","",1,12,0,0,,dO4YtmdY9co
353,1,15,ab Life Essential Hospital,Urban,"","","","","",1,12,0,0,,mcuQYmYHQri
354,1,15,ab Life Gate Hospital,Urban,"","","","","",1,12,0,0,,NEKXsgvxLrc
355,1,15,ab Madonna Catholic Hospital,Rural,"","","","","",1,12,0,0,,xh4lTrGre8D
356,1,15,ab Maranatha Hospital,"","","","","","",1,12,0,0,,nems6FtWxxL
357,1,15,ab Okwulaga Afara Health Clinic,Urban,"","","","","",1,12,0,0,,FFjegm4G3ml
358,1,15,ab Okwuta Health Centre,Urban,"","","","","",1,12,0,0,,sbc3pXdbc9S
359,1,15,ab Ossah Health Centre,Urban,"","","","","",1,12,0,0,,eLmy4B4Gipo
360,1,15,ab Our Lady of Apostle Maternity Clinic,Urban,"","","","","",1,12,0,0,,iNaCVVFXDd3
361,1,15,ab Prime Care Specialist Clinic,Urban,"","","","","",1,12,0,0,,Fu5X5CNsS7F
362,1,15,ab Priscilia Memorial Hospital,Urban,"","","","","",1,12,0,0,,QEqxbbJyLxz
364,1,15,ab Umuahia Federal Medical Centre,Urban,"","","","","",1,12,0,0,,E2u2QfC5cNQ
365,1,15,ab Umuegwu Okpuala Primary Health Centre,Urban,"","","","","",1,12,0,0,,KwAZZXOCmhN
366,1,15,ab World Bank Health Clinic,Urban,"","","","","",1,12,0,0,,SfG3JLranqU
367,1,15,ab Zenith Hospital,Urban,"","","","","",1,12,0,0,,HHMrGS8yFoq
368,1,16,ab Amakama Health Centre,Rural,"","","","","",1,12,0,0,,j6D6KNfc9TZ
369,1,16,ab Amangwu Health Centre,Rural,"","","","","",1,12,0,0,,p6U1tDezWiE
370,1,16,ab Amizi Health Centre,Rural,"","","","","",1,12,0,0,,DVIwiff4Q2p
371,1,16,ab Amuzu Primary Health Centre,Rural,"","","","","",1,12,0,0,,aCX0Yzi3SID
372,1,16,ab Anglican Hospital and Maternity,Rural,"","","","","",1,12,0,0,,q2xeb2ZVf1r
373,1,16,ab Dike Ukwu Health Centre,Rural,"","","","","",1,12,0,0,,Q5RgERSdtoK
374,1,16,ab Ehume Health Centre,Rural,"","","","","",1,12,0,0,,KHanOGOms8B
375,1,16,ab Ekenobizi Health Centre,Rural,"","","","","",1,12,0,0,,Z4hfGN30248
376,1,16,ab Ezeleke Health Centre,Rural,"","","","","",1,12,0,0,,rnRE6foTrke
377,1,16,ab Eziama Health Centre,Rural,"","","","","",1,12,0,0,,Zosr9BcPCeW
379,1,16,ab Ijeoma Hospital,Urban,"","","","","",1,12,0,0,,VYxD6o8Rwlb
380,1,16,ab Nsirimo Primary Health Centre,Rural,"","","","","",1,12,0,0,,G40CvzdU6wi
381,1,16,ab Ogbodinibe Health Centre,Rural,"","","","","",1,12,0,0,,owPKYKhCQpm
382,1,16,ab Ogbodiukwu Health Centre,Rural,"","","","","",1,12,0,0,,V7I7lrtl0i8
383,1,16,ab Ohiya Health Centre,Rural,"","","","","",1,12,0,0,,YvPc4Bw1SnQ
384,1,16,ab Old Umuahia Primary Health Centre,Rural,"","","","","",1,12,0,0,,McdvtpycT6m
385,1,16,ab Overcomers Clinic,Urban,"","","","","",1,12,0,0,,T4dN5avakgr
386,1,16,ab St. Charles Hospital Ubakala,Urban,"","","","","",1,12,0,0,,khND4kbOfOG
387,1,16,ab Ubakala Health Centre,Rural,"","","","","",1,12,0,0,,kM7rR2xOFcL
388,1,16,ab Umuanya Health Centre,Rural,"","","","","",1,12,0,0,,nj5r1olfy54
389,1,16,ab Umuitowe Primary Health Centre,Rural,"","","","","",1,12,0,0,,p7IQ0AHQvJj
390,1,16,ab Umunwanwa Health Centre,Rural,"","","","","",1,12,0,0,,TrgY7qvOuPo
391,1,16,ab Umuokpara Ozoro,Rural,"","","","","",1,12,0,0,,JgsDx7MTpu9
392,1,16,ab VINIFIC Hospital,Urban,"","","","","",1,12,0,0,,DRBLQHOoEW6
983,4,81,an Orsumoghu Primary Health Centre,Rural,"","","","","",1,12,1,0,,ZaGGZ8cRE4W
990,4,81,an Umuohi Primary Health Centre,Rural,"","","","","",1,12,1,0,,ZrVPteRUAfc
1005,4,82,an Urban Hospital and Maternity Abagana,Rural,"","","","","",1,12,1,0,,FqrsF5VHat8
1008,4,83,an Abubor Nnewichi Chimex Hospital and Maternity,Urban,"","","","","",1,12,1,0,,bJqfUIFPCga
1012,4,83,an Edoji Primary Health Centre,Rural,"","","","","",1,12,1,0,,SH4a53Ld00H
1013,4,83,an Emecourt Health Centre Nnewi,Rural,"","","","","",1,12,1,0,,Yn0XNTpkKsz
1035,4,84,an Amichi Primary Health Centre,Rural,"","","","","",1,12,1,0,,RsQEpdjlBCu
1036,4,84,an Ekwulumili Maternity Home,Rural,"","","","","",1,12,1,0,,p0EfdaoJ8l5
1037,4,84,an Ekwulumili Primary Health Centre,Rural,"","","","","",1,12,1,0,,oqMjkhl5TiU
1038,4,84,an Osumenyi Comprehensive Health Centre,Rural,"","","","","",1,12,1,0,,gg99T6PcOjF
1040,4,84,an Utu Maternity Home (PHC Utu),Rural,"","","","","",1,12,1,0,,REHaJ6rIPax
1041,4,85,an Akili Ogidi Primary Health Centre,Rural,"","","","","",1,12,1,0,,PsqYaaUtWMZ
1042,4,85,an Atani Comprehensive Health Centre,Urban,"","","","","",1,12,1,0,,vTLL62AHuWq
1043,4,85,an Ave Maria Hospital and Maternity Home,Rural,"","","","","",1,12,1,0,,apITE3Ux7mB
1044,4,85,an Beautiful Gate Hospital Atani Road Odekpe,Urban,"","","","","",1,12,1,0,,AtQUnoa4olw
1045,4,85,an Chidi Maternity,Rural,"","","","","",1,12,1,0,,qEeqk3jXZqK
1046,4,85,an Chukwubuike Maternity Home Okpoko,Urban,"","","","","",1,12,1,0,,j4LfbbZ9qa7
932,4,79,an Graceland Foundation Hospital and Maternity,Urban,"","","","","",1,12,1,0,,bR48RdYhoPF
1049,4,85,an Holy Child Maternity and Clinic,Rural,"","","","","",1,12,1,0,,cUkO8eCY9XY
1050,4,85,an Ijeoma Maternity Home,Rural,"","","","","",1,12,1,0,,EBK2dY1umzB
1051,4,85,an Iyiowa Odekpe Model Hospital and Maternity,Rural,"","","","","",1,12,1,0,,sn0Thxa7PVs
1052,4,85,an Iyiowa Odekpe New Life Hospital and Maternity,Rural,"","","","","",1,12,1,0,,qAZOhajHC65
1053,4,85,an Kelechi Hospital and Maternity,Urban,"","","","","",1,12,1,0,,SNsSMZFNAe8
1054,4,85,an Lumen Christ Hospital,Rural,"","","","","",1,12,1,0,,Ha7MRbDl2Qo
1055,4,85,an Mother of Mercy Maternity Home,Rural,"","","","","",1,12,1,0,,cF5g9kH4aOT
1056,4,85,an Multicare Hospital and Women Welfare Centre,Rural,"","","","","",1,12,1,0,,hIGXXkQVg6n
939,4,79,an Ndubisi Clinic,Rural,"","","","","",1,12,1,0,,zrX02zaialx
1058,4,85,an Njideka Hospital and Maternity Home Okpoko,Urban,"","","","","",1,12,1,0,,nncB9feWB4T
1059,4,85,an Nkpikpa Obosi Divine Care Clinic and Maternity,Rural,"","","","","",1,12,1,0,,xrV40TPFRKR
1060,4,85,an Nnedimma Hospital and Maternity,Urban,"","","","","",1,12,1,0,,URS28ynX9Jr
1062,4,85,an Nzubechukwu Maternity and Clinic,Urban,"","","","","",1,12,1,0,,r2IfPWzTCt5
1063,4,85,an Ochuche Model Primary Health Centre,Rural,"","","","","",1,12,1,0,,IdpD2v7lVXA
1064,4,85,an Ogbakuba Primary Health Centre,Rural,"","","","","",1,12,1,0,,BFFyK6Hv0Cj
1065,4,85,an Ogwuanaocha Basic Health Centre,Rural,"","","","","",1,12,1,0,,spGno9vgafG
2931,9,181,GH Obubra,Public,"","","","","",1,14,1,0,,
1066,4,85,an Okpoko All Saints Maternity,Rural,"","","","","",1,12,1,0,,UhsZVXA7hGI
1074,4,85,an Orient Hospital and Maternity,Rural,"","","","","",1,12,1,0,,EIa8siIGoCd
1075,4,85,an Ossomala Primary Health Centre,Rural,"","","","","",1,12,1,0,,ScoNteQTmN7
1076,4,85,an Our Mother of Perpetual Help Maternity,Rural,"","","","","",1,12,1,0,,evVCMZyIE5T
1078,4,85,an Remedy-Bay Maternity and Hospital,Rural,"","","","","",1,12,1,0,,FWl0mdUHb6Z
1080,4,85,an Uchechukwu Maternity Odekpe,Urban,"","","","","",1,12,1,0,,rjJeAdWrVan
1081,4,85,an Umunankwo Primary Health Centre Ogbaru,Rural,"","","","","",1,12,1,0,,da9AaGs0Odw
1082,4,86,an Akpaka Primary Health Centre,Urban,"","","","","",1,12,1,0,,dECR4fGq4ZR
1083,4,86,an All Hallows Hospital and Maternity,Urban,"","","","","",1,12,1,0,,bFc2Xuytytr
1084,4,86,an Arinzechukwu Hospital and Childrens Clinic,Urban,"","","","","",1,12,1,0,,XlxOZmBmtz6
1085,4,86,an Azokwu Memorial Specialist Hospital and Maternity,Urban,"","","","","",1,12,1,0,,kvsEvTC9gYh
1086,4,86,an Blessed Specialist Hospital and Maternity,Urban,"","","","","",1,12,1,0,,Kne9zjm8ahe
1087,4,86,an Christ Church Health Post,Urban,"","","","","",1,12,1,0,,sc8C6AM5PJ1
928,4,79,an El-shaddai Hospital and Maternity,Urban,"","","","","",1,12,1,0,,O8sYcfEa22o
1088,4,86,an Glory Hospital Mat Complex,Urban,"","","","","",1,12,1,0,,heAQHnuc7I7
1091,4,86,an Immanuel Church Primary Health Centre,Urban,"","","","","",1,12,1,0,,dk6nnjlSQBy
1092,4,86,an Inland town Primary Health Centre,Urban,"","","","","",1,12,1,0,,TNKu1CAYCdK
1093,4,86,an Isiafor Ascension Church Health Centre,Urban,"","","","","",1,12,1,0,,fuzj92bAMhS
1094,4,86,an Ivy Foundation Hospital and Maternity,Urban,"","","","","",1,12,1,0,,AvB3f8iwAY9
1095,4,86,an Kanayo Specialist Hospital and Maternity,Urban,"","","","","",1,12,1,0,,qh9UA86NQlU
1097,4,86,an Marine Prison Health Post,Urban,"","","","","",1,12,1,0,,zNckp0Fd7e4
1098,4,86,an Multicare Hospital and Maternity,Urban,"","","","","",1,12,1,0,,WXY9y1tlwhw
1099,4,86,an Ndubuisi Hospital and Maternity,Urban,"","","","","",1,12,1,0,,r5DjNc5tZ4c
1067,4,85,an Okpoko Bethel Hospital and Maternity,Rural,"","","","","",1,12,1,0,,fpCCJz3E3Xe
1068,4,85,an Okpoko Ebenezar Hospital and Maternity,Rural,"","","","","",1,12,1,0,,AA7wsk24TkL
1101,4,86,an Onitsha Mezie Hospital & Maternity,Urban,"","","","","",1,12,1,0,,QCAqUDEJa5G
1102,4,86,an Onitsha St. Leo Hospital and Maternity,Urban,"","","","","",1,12,1,0,,pRrIiWaDd9A
1104,4,86,an Pioneer International and Maternity,Urban,"","","","","",1,12,1,0,,yYMxp0cPCKH
1106,4,86,an Rapha Hospital and Maternity,Urban,"","","","","",1,12,1,0,,lJewYpeOlUx
1107,4,86,an Shalom Foundation Specialist Hospital and Maternity,Urban,"","","","","",1,12,1,0,,KtPvwXCuaeL
1109,4,86,an St. Barths Model Hospital & Maternity,Urban,"","","","","",1,12,1,0,,ouxHKFBP3S0
1111,4,86,an St. Patricks Hospital and Maternity,Urban,"","","","","",1,12,1,0,,MPjkvkdVPA4
1113,4,86,an Venik Specialist Hospital and Maternity,Rural,"","","","","",1,12,1,0,,ZRS1MfASgIJ
1114,4,86,an Winners Hospital and Maternity,Urban,"","","","","",1,12,1,0,,recC4bswKX3
1115,4,87,an Benedicts Memorial Hospital and Maternity,Urban,"","","","","",1,12,1,0,,zGpZiEyaPDf
1116,4,87,an Bethsaida Specialist Hospital and Maternal,Urban,"","","","","",1,12,1,0,,FKURTe3Dhxf
1118,4,87,an Dibiaezue Hospital and Maternity,Urban,"","","","","",1,12,1,0,,VjlR70EPXlx
1119,4,87,an Glory Hospital,Urban,"","","","","",1,12,1,0,,EVoiNiBH5dp
1121,4,87,an Menax Hospital and Maternity,Urban,"","","","","",1,12,1,0,,QCqTSP4wiZR
1123,4,87,an Odoakpu Model Primary Health Centre,Urban,"","","","","",1,12,1,0,,HZWZofYtFYN
1124,4,87,an Onitsha CEO Clinic and Maternity,Urban,"","","","","",1,12,1,0,,wFJLPirCvRo
1125,4,87,an St Cyprians Hospital and Maternity,Urban,"","","","","",1,12,1,0,,sIJBbmUzQjW
1126,4,87,an Toronto Hospital Onitsha,Urban,"","","","","",1,12,1,0,,cfgd17Z4WEq
1127,4,88,an Afoudo Nanka Primary Health Centre,Rural,"","","","","",1,12,1,0,,sl2OPSoWXyp
1128,4,88,an Best Hospital and Maternity Oko,Rural,"","","","","",1,12,1,0,,HUQF26ogPHr
1129,4,88,an Chioma Maternity Hospital Nanka,Rural,"","","","","",1,12,1,0,,QEsVBQoPbOo
